資料期別,縣市,本季購置住宅貸款違約率(%),download_timestamp,process_timestamp
104Q1,彰化縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q1,澎湖縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,全國,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,台中市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,台北市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,台東縣,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,台南市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,宜蘭縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,花蓮縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,金門縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,南投縣,0.55,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,屏東縣,0.32,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,苗栗縣,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,桃園市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,高雄市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,基隆市,0.4,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,雲林縣,0.5,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,新北市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,新竹市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,新竹縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,嘉義市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,嘉義縣,0.35,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,彰化縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q2,澎湖縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,全國,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,台中市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,台北市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,台東縣,0.28,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,台南市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,宜蘭縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,花蓮縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,金門縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,南投縣,0.49,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,屏東縣,0.38,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,苗栗縣,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,桃園市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,高雄市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,基隆市,0.4,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,雲林縣,0.47,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,新北市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,新竹市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,新竹縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,嘉義市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,嘉義縣,0.32,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,彰化縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q3,澎湖縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,全國,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,台中市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,台北市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,台東縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,台南市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,宜蘭縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,花蓮縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,金門縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,南投縣,0.44,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,屏東縣,0.4,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,苗栗縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,桃園市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,高雄市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,基隆市,0.39,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,雲林縣,0.41,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,新北市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,新竹市,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,新竹縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,嘉義市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,嘉義縣,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,彰化縣,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
104Q4,澎湖縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,全國,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,台中市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,台北市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,台東縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,台南市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,宜蘭縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,花蓮縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,金門縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,南投縣,0.47,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,屏東縣,0.36,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,苗栗縣,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,桃園市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,高雄市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,基隆市,0.35,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,雲林縣,0.46,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,新北市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,新竹市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,新竹縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,嘉義市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,嘉義縣,0.27,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,彰化縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q1,澎湖縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,全國,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,台中市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,台北市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,台東縣,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,台南市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,宜蘭縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,花蓮縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,金門縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,南投縣,0.53,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,屏東縣,0.36,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,苗栗縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,桃園市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,高雄市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,基隆市,0.37,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,雲林縣,0.55,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,新北市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,新竹市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,新竹縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,嘉義市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,嘉義縣,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,彰化縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q2,澎湖縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,全國,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,台中市,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,台北市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,台東縣,0.27,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,台南市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,宜蘭縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,花蓮縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,金門縣,0.05,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,南投縣,0.52,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,屏東縣,0.34,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,苗栗縣,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,桃園市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,高雄市,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,基隆市,0.34,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,雲林縣,0.58,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,新北市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,新竹市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,新竹縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,嘉義市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,嘉義縣,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,彰化縣,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q3,澎湖縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,全國,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,台中市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,台北市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,台東縣,0.29,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,台南市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,宜蘭縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,花蓮縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,金門縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,南投縣,0.5,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,屏東縣,0.31,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,苗栗縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,桃園市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,高雄市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,基隆市,0.34,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,雲林縣,0.46,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,新北市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,新竹市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,新竹縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,嘉義市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,嘉義縣,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,彰化縣,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
105Q4,澎湖縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,全國,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,台中市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,台北市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,台東縣,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,台南市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,宜蘭縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,花蓮縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,金門縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,南投縣,0.5,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,屏東縣,0.28,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,苗栗縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,桃園市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,高雄市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,基隆市,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,雲林縣,0.4,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,新北市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,新竹市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,新竹縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,嘉義市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,嘉義縣,0.31,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,彰化縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q1,澎湖縣,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,全國,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,台中市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,台北市,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,台東縣,0.29,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,台南市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,宜蘭縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,花蓮縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,金門縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,南投縣,0.49,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,屏東縣,0.32,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,苗栗縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,桃園市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,高雄市,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,基隆市,0.4,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,雲林縣,0.46,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,新北市,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,新竹市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,新竹縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,嘉義市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,嘉義縣,0.31,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,彰化縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q2,澎湖縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,全國,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,台中市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,台北市,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,台東縣,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,台南市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,宜蘭縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,花蓮縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,金門縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,南投縣,0.41,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,屏東縣,0.37,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,苗栗縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,桃園市,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,高雄市,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,基隆市,0.39,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,雲林縣,0.47,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,新北市,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,新竹市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,新竹縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,嘉義市,0.29,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,嘉義縣,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,彰化縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q3,澎湖縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,全國,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,台中市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,台北市,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,台東縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,台南市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,宜蘭縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,花蓮縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,金門縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,南投縣,0.42,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,屏東縣,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,苗栗縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,桃園市,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,高雄市,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,基隆市,0.34,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,雲林縣,0.36,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,新北市,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,新竹市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,新竹縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,嘉義市,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,嘉義縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,彰化縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
106Q4,澎湖縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,全國,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,台中市,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,台北市,0.31,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,台東縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,台南市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,宜蘭縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,花蓮縣,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,金門縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,南投縣,0.38,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,屏東縣,0.37,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,苗栗縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,桃園市,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,高雄市,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,基隆市,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,雲林縣,0.5,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,新北市,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,新竹市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,新竹縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,嘉義市,1.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,嘉義縣,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,彰化縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q1,澎湖縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,全國,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,台中市,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,台北市,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,台東縣,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,台南市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,宜蘭縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,花蓮縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,金門縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,南投縣,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,屏東縣,0.42,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,苗栗縣,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,桃園市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,高雄市,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,基隆市,0.28,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,雲林縣,0.5,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,新北市,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,新竹市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,新竹縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,嘉義市,1.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,嘉義縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q2,彰化縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
